#k P_lin P_EE P_EE_symm P_BB P_BB_symm P_EE_nolowk P_BB_nolowk
2.099924463E-03     7.795975866E+03     2.468269848E+02     2.468269043E+02     2.468195183E+02     2.468195345E+02    -2.320880607E-01    -2.394472197E-01
2.148920591E-03     7.953577938E+03     2.468164177E+02     2.468163318E+02     2.468083297E+02     2.468082992E+02    -2.426533060E-01    -2.506228822E-01
2.199059913E-03     8.113591130E+03     2.468053593E+02     2.468053109E+02     2.467965686E+02     2.467965371E+02    -2.537018677E-01    -2.623483484E-01
2.250369102E-03     8.276414527E+03     2.467938399E+02     2.467938290E+02     2.467842710E+02     2.467842752E+02    -2.652431229E-01    -2.746291617E-01
2.302875454E-03     8.441511995E+03     2.467817950E+02     2.467817863E+02     2.467714382E+02     2.467714356E+02    -2.772836707E-01    -2.875708763E-01
2.356606902E-03     8.609624932E+03     2.467692021E+02     2.467692322E+02     2.467579252E+02     2.467579087E+02    -2.898218165E-01    -3.011091425E-01
2.411592029E-03     8.780320194E+03     2.467561102E+02     2.467561325E+02     2.467437757E+02     2.467437908E+02    -3.029754823E-01    -3.151522995E-01
2.467860087E-03     8.953409881E+03     2.467424140E+02     2.467424142E+02     2.467290689E+02     2.467290331E+02    -3.166090464E-01    -3.299395822E-01
2.525441011E-03     9.129616887E+03     2.467280965E+02     2.467281064E+02     2.467136003E+02     2.467135853E+02    -3.308280467E-01    -3.453771528E-01
2.584365431E-03     9.308223406E+03     2.467131457E+02     2.467131249E+02     2.466973960E+02     2.466974612E+02    -3.457163678E-01    -3.615427983E-01
2.644664695E-03     9.489498049E+03     2.466976329E+02     2.466975814E+02     2.466805273E+02     2.466805913E+02    -3.612733013E-01    -3.784084440E-01
2.706370882E-03     9.673268871E+03     2.466813942E+02     2.466813528E+02     2.466628393E+02     2.466628704E+02    -3.775352331E-01    -3.960934611E-01
2.769516817E-03     9.860013254E+03     2.466644680E+02     2.466644034E+02     2.466442792E+02     2.466442971E+02    -3.944698088E-01    -4.146171408E-01
2.834136095E-03     1.004891935E+04     2.466468898E+02     2.466468216E+02     2.466249037E+02     2.466249370E+02    -4.120887559E-01    -4.339942471E-01
2.900263090E-03     1.024142465E+04     2.466285385E+02     2.466284807E+02     2.466046446E+02     2.466046710E+02    -4.304446248E-01    -4.543091606E-01
2.967932983E-03     1.043565216E+04     2.466093998E+02     2.466092941E+02     2.465834458E+02     2.465834335E+02    -4.495676972E-01    -4.755986574E-01
3.037181771E-03     1.063258578E+04     2.465893945E+02     2.465893715E+02     2.465612385E+02     2.465611979E+02    -4.695846802E-01    -4.977240029E-01
3.108046295E-03     1.083278682E+04     2.465686384E+02     2.465686063E+02     2.465380389E+02     2.465379824E+02    -4.903674752E-01    -5.208972943E-01
3.180564254E-03     1.103507846E+04     2.465469705E+02     2.465469488E+02     2.465137796E+02     2.465137053E+02    -5.120530340E-01    -5.451828560E-01
3.254774225E-03     1.123958241E+04     2.465243582E+02     2.465244151E+02     2.464883527E+02     2.464883663E+02    -5.345761795E-01    -5.706143520E-01
3.330715688E-03     1.144725922E+04     2.465008503E+02     2.465008968E+02     2.464617511E+02     2.464617150E+02    -5.579951136E-01    -5.972254923E-01
3.408429042E-03     1.165760439E+04     2.464764657E+02     2.464765048E+02     2.464339626E+02     2.464339069E+02    -5.824580025E-01    -6.250539038E-01
3.487955629E-03     1.186963129E+04     2.464510639E+02     2.464510823E+02     2.464048586E+02     2.464048544E+02    -6.079487726E-01    -6.541056673E-01
3.569337757E-03     1.208476625E+04     2.464245468E+02     2.464246314E+02     2.463744782E+02     2.463744727E+02    -6.344392963E-01    -6.845214188E-01
3.652618720E-03     1.230191443E+04     2.463970112E+02     2.463970354E+02     2.463426276E+02     2.463426570E+02    -6.619590738E-01    -7.162847230E-01
3.737842821E-03     1.252210843E+04     2.463683676E+02     2.463683572E+02     2.463093986E+02     2.463093599E+02    -6.906077123E-01    -7.496196156E-01
3.825055399E-03     1.274416713E+04     2.463385683E+02     2.463384662E+02     2.462746131E+02     2.462745653E+02    -7.203532089E-01    -7.844157162E-01
3.914302850E-03     1.296824443E+04     2.463075707E+02     2.463075291E+02     2.462382009E+02     2.462381505E+02    -7.513813772E-01    -8.207552643E-01
4.005632652E-03     1.319504555E+04     2.462753191E+02     2.462752728E+02     2.462001296E+02     2.462000740E+02    -7.835767449E-01    -8.587620011E-01
4.099093390E-03     1.342457377E+04     2.462418008E+02     2.462418034E+02     2.461603689E+02     2.461603112E+02    -8.170478173E-01    -8.985923000E-01
4.194734785E-03     1.365534518E+04     2.462070277E+02     2.462069847E+02     2.461187714E+02     2.461186916E+02    -8.517232202E-01    -9.400861971E-01
4.292607717E-03     1.388794517E+04     2.461709650E+02     2.461708978E+02     2.460752180E+02     2.460752428E+02    -8.878324638E-01    -9.836145689E-01
4.392764252E-03     1.412343608E+04     2.461335002E+02     2.461333753E+02     2.460298389E+02     2.460298105E+02    -9.252995425E-01    -1.029036161E+00
4.495257673E-03     1.435939163E+04     2.460945695E+02     2.460944456E+02     2.459823674E+02     2.459823193E+02    -9.642312204E-01    -1.076498534E+00
4.600142503E-03     1.459875316E+04     2.460541457E+02     2.460541319E+02     2.459327332E+02     2.459327184E+02    -1.004620134E+00    -1.126170109E+00
4.707474541E-03     1.483888073E+04     2.460123034E+02     2.460122419E+02     2.458808767E+02     2.458808241E+02    -1.046449053E+00    -1.178030753E+00
4.817310886E-03     1.508098131E+04     2.459688692E+02     2.459688787E+02     2.458266251E+02     2.458265590E+02    -1.089927377E+00    -1.232232963E+00
4.929709968E-03     1.532409361E+04     2.459239429E+02     2.459238764E+02     2.457699556E+02     2.457699363E+02    -1.134866522E+00    -1.288944797E+00
5.044731582E-03     1.556936336E+04     2.458773523E+02     2.458772807E+02     2.457107361E+02     2.457106676E+02    -1.181547883E+00    -1.348069327E+00
5.162436919E-03     1.581598657E+04     2.458289930E+02     2.458289265E+02     2.456488373E+02     2.456488512E+02    -1.229925007E+00    -1.409899118E+00
5.282888595E-03     1.606377254E+04     2.457789549E+02     2.457789238E+02     2.455842610E+02     2.455842481E+02    -1.279946991E+00    -1.474548320E+00
5.406150689E-03     1.631263328E+04     2.457271527E+02     2.457270898E+02     2.455168649E+02     2.455168208E+02    -1.331639554E+00    -1.542006336E+00
5.532288775E-03     1.656213890E+04     2.456735443E+02     2.456735280E+02     2.454463535E+02     2.454463113E+02    -1.385277550E+00    -1.612509976E+00
5.661369957E-03     1.681172446E+04     2.456180465E+02     2.456181690E+02     2.453727720E+02     2.453727390E+02    -1.440831647E+00    -1.686122090E+00
5.793462903E-03     1.706359680E+04     2.455607693E+02     2.455608679E+02     2.452959485E+02     2.452958414E+02    -1.498096339E+00    -1.762961480E+00
5.928637885E-03     1.731518468E+04     2.455014897E+02     2.455016057E+02     2.452156825E+02     2.452156291E+02    -1.557412055E+00    -1.843237026E+00
6.066966814E-03     1.756796534E+04     2.454402492E+02     2.454403404E+02     2.451319559E+02     2.451318127E+02    -1.618560864E+00    -1.927017375E+00
6.208523279E-03     1.781965069E+04     2.453770601E+02     2.453771218E+02     2.450444616E+02     2.450443856E+02    -1.681718960E+00    -2.014470817E+00
6.353382586E-03     1.807237225E+04     2.453117919E+02     2.453119069E+02     2.449531641E+02     2.449531041E+02    -1.746953112E+00    -2.105672597E+00
6.501621798E-03     1.832413386E+04     2.452445001E+02     2.452446248E+02     2.448578881E+02     2.448577938E+02    -1.814276566E+00    -2.200980230E+00
6.653319777E-03     1.857580850E+04     2.451751168E+02     2.451752339E+02     2.447584397E+02     2.447584622E+02    -1.883742058E+00    -2.300308364E+00
6.808557222E-03     1.882665792E+04     2.451034977E+02     2.451036441E+02     2.446546767E+02     2.446546966E+02    -1.955280589E+00    -2.404105504E+00
6.967416719E-03     1.907708953E+04     2.450298076E+02     2.450298617E+02     2.445466111E+02     2.445464738E+02    -2.028971376E+00    -2.512298553E+00
7.129982777E-03     1.932694623E+04     2.449538151E+02     2.449539376E+02     2.444337153E+02     2.444337558E+02    -2.104921951E+00    -2.625108914E+00
7.296341881E-03     1.957514868E+04     2.448757003E+02     2.448757812E+02     2.443159907E+02     2.443160532E+02    -2.183024677E+00    -2.742792127E+00
