#k P_lin P_OV P_OV_symm P_pol0 P_pol0_symm P_pol1 P_pol1_symm P_pol2 P_pol2_symm
6.043689866E-04     2.475438961E+03     6.864469129E+02     6.864468262E+02     1.119595409E+07     1.119595353E+07     1.071088600E+07     1.071088465E+07     1.026738812E+07     1.026738748E+07
6.184703226E-04     2.530395675E+03     7.180774713E+02     7.180774262E+02     1.119450404E+07     1.119450498E+07     1.069932435E+07     1.069932368E+07     1.024713457E+07     1.024713783E+07
6.329006756E-04     2.586557598E+03     7.511474816E+02     7.511472633E+02     1.119300591E+07     1.119300632E+07     1.068751847E+07     1.068751537E+07     1.022649112E+07     1.022649088E+07
6.476677223E-04     2.643813960E+03     7.857205697E+02     7.857205298E+02     1.119146091E+07     1.119145979E+07     1.067545506E+07     1.067545452E+07     1.020544678E+07     1.020544904E+07
6.627793187E-04     2.702396388E+03     8.218644288E+02     8.218645574E+02     1.118985925E+07     1.118985980E+07     1.066313896E+07     1.066314063E+07     1.018399510E+07     1.018399565E+07
6.782435037E-04     2.762156912E+03     8.596487978E+02     8.596490178E+02     1.118820553E+07     1.118820451E+07     1.065056277E+07     1.065056549E+07     1.016212927E+07     1.016213107E+07
6.940685042E-04     2.823243055E+03     8.991462514E+02     8.991462454E+02     1.118649522E+07     1.118649508E+07     1.063771731E+07     1.063771724E+07     1.013984570E+07     1.013984732E+07
7.102627389E-04     2.885632240E+03     9.404331569E+02     9.404329604E+02     1.118472683E+07     1.118472677E+07     1.062460152E+07     1.062459930E+07     1.011713714E+07     1.011713923E+07
7.268348227E-04     2.949349324E+03     9.835881534E+02     9.835883768E+02     1.118289563E+07     1.118289621E+07     1.061120289E+07     1.061120530E+07     1.009399219E+07     1.009399195E+07
7.437935719E-04     3.014401594E+03     1.028694882E+03     1.028695208E+03     1.118100537E+07     1.118100742E+07     1.059752669E+07     1.059753005E+07     1.007040679E+07     1.007040357E+07
7.611480081E-04     3.080868593E+03     1.075838753E+03     1.075838572E+03     1.117904671E+07     1.117904744E+07     1.058355899E+07     1.058355722E+07     1.004637237E+07     1.004637190E+07
7.789073638E-04     3.148719687E+03     1.125109566E+03     1.125109639E+03     1.117702831E+07     1.117702694E+07     1.056929401E+07     1.056929470E+07     1.002188203E+07     1.002188223E+07
7.970810866E-04     3.218009710E+03     1.176601562E+03     1.176601616E+03     1.117493610E+07     1.117493524E+07     1.055473160E+07     1.055473208E+07     9.996932408E+06     9.996931900E+06
8.156788447E-04     3.288772515E+03     1.230411828E+03     1.230411887E+03     1.117277098E+07     1.117277037E+07     1.053986095E+07     1.053986146E+07     9.971516073E+06     9.971517366E+06
8.347105318E-04     3.360897339E+03     1.286642185E+03     1.286642464E+03     1.117053636E+07     1.117053496E+07     1.052467713E+07     1.052467941E+07     9.945623132E+06     9.945623747E+06
8.541862725E-04     3.434647496E+03     1.345398614E+03     1.345398495E+03     1.116821899E+07     1.116821814E+07     1.050917398E+07     1.050917305E+07     9.919247706E+06     9.919250005E+06
8.741164275E-04     3.509953849E+03     1.406791613E+03     1.406792229E+03     1.116582425E+07     1.116582442E+07     1.049334586E+07     1.049335046E+07     9.892384103E+06     9.892386834E+06
8.945115995E-04     3.586781543E+03     1.470936207E+03     1.470937049E+03     1.116334568E+07     1.116334363E+07     1.047718630E+07     1.047719230E+07     9.865021405E+06     9.865023272E+06
9.153826384E-04     3.665252040E+03     1.537952339E+03     1.537952594E+03     1.116077902E+07     1.116078005E+07     1.046068961E+07     1.046069135E+07     9.837149997E+06     9.837150034E+06
9.367406472E-04     3.745331514E+03     1.607964199E+03     1.607964847E+03     1.115812248E+07     1.115812485E+07     1.044384518E+07     1.044384939E+07     9.808770374E+06     9.808772107E+06
9.585969881E-04     3.827014907E+03     1.681103050E+03     1.681103577E+03     1.115537457E+07     1.115537546E+07     1.042665484E+07     1.042665811E+07     9.779872548E+06     9.779872329E+06
9.809632883E-04     3.910418434E+03     1.757502920E+03     1.757502992E+03     1.115252795E+07     1.115252926E+07     1.040910351E+07     1.040910394E+07     9.750449838E+06     9.750448708E+06
