#k Plin(k)
1.130895226E-02     2.371725119E+04
1.157281645E-02     2.388210480E+04
1.184283721E-02     2.404071401E+04
1.211915818E-02     2.418963434E+04
1.240192637E-02     2.433112367E+04
1.269129219E-02     2.446334620E+04
1.298740960E-02     2.458649994E+04
1.329043611E-02     2.469960669E+04
1.360053294E-02     2.480222356E+04
1.391786505E-02     2.489379518E+04
1.424260125E-02     2.497520494E+04
1.457491431E-02     2.504442757E+04
1.491498100E-02     2.510170256E+04
1.526298224E-02     2.514749964E+04
1.561910317E-02     2.518000634E+04
1.598353322E-02     2.519950176E+04
1.635646627E-02     2.520594569E+04
1.673810072E-02     2.519776963E+04
1.712863960E-02     2.517568054E+04
1.752829065E-02     2.513933144E+04
1.793726649E-02     2.508797949E+04
1.835578469E-02     2.502185834E+04
1.878406790E-02     2.494096491E+04
1.922234395E-02     2.484399750E+04
1.967084600E-02     2.473072132E+04
2.012981265E-02     2.460288012E+04
2.059948806E-02     2.445808239E+04
2.108012209E-02     2.429832484E+04
2.157197043E-02     2.412194302E+04
2.207529474E-02     2.393028246E+04
2.259036278E-02     2.372199964E+04
2.311744855E-02     2.349894951E+04
2.365683247E-02     2.326115038E+04
2.420880146E-02     2.300769886E+04
2.477364918E-02     2.273947235E+04
2.535167611E-02     2.245776516E+04
2.594318976E-02     2.216251619E+04
2.654850480E-02     2.185466489E+04
2.716794324E-02     2.153429513E+04
2.780183463E-02     2.120224218E+04
2.845051618E-02     2.085999327E+04
2.911433298E-02     2.050857078E+04
2.979363818E-02     2.014837405E+04
3.048879314E-02     1.978147161E+04
3.120016769E-02     1.940746905E+04
3.192814027E-02     1.902968318E+04
3.267309814E-02     1.864694742E+04
3.343543761E-02     1.826296826E+04
3.421556424E-02     1.787779151E+04
3.501389303E-02     1.749343405E+04
3.583084870E-02     1.711098332E+04
3.666686585E-02     1.673140945E+04
3.752238923E-02     1.635388317E+04
3.839787395E-02     1.597913084E+04
3.929378578E-02     1.561193355E+04
4.021060131E-02     1.525443564E+04
4.114880829E-02     1.490655564E+04
4.210890582E-02     1.456942855E+04
4.309140466E-02     1.424587010E+04
4.409682748E-02     1.393552146E+04
4.512570917E-02     1.363913668E+04
4.617859706E-02     1.335684402E+04
4.725605127E-02     1.308857437E+04
4.835864500E-02     1.283352249E+04
4.948696481E-02     1.259300267E+04
5.064161095E-02     1.236337061E+04
5.182319768E-02     1.214619305E+04
5.303235357E-02     1.193943155E+04
5.426972189E-02     1.174047846E+04
5.553596089E-02     1.155073227E+04
5.683174420E-02     1.136617606E+04
5.815776114E-02     1.118773689E+04
5.951471716E-02     1.102998816E+04
6.090333411E-02     1.085904174E+04
6.232435074E-02     1.068804001E+04
6.377852299E-02     1.051569965E+04
6.526662446E-02     1.033816242E+04
6.678944681E-02     1.015273377E+04
6.834780015E-02     9.956599424E+03
6.994251351E-02     9.748192556E+03
7.157443524E-02     9.525381382E+03
7.324443350E-02     9.286980649E+03
7.495339672E-02     9.032858134E+03
7.670223402E-02     8.763635054E+03
7.849187578E-02     8.481003715E+03
8.032327404E-02     8.187445343E+03
8.219740309E-02     7.886026363E+03
8.411525993E-02     7.580355632E+03
8.607786484E-02     7.274236388E+03
8.808626190E-02     6.971222267E+03
9.014151953E-02     6.675100454E+03
9.224473112E-02     6.389292147E+03
9.439701552E-02     6.116705761E+03
9.659951774E-02     5.860569757E+03
9.885340946E-02     5.623599564E+03
1.011598897E-01     5.407838979E+03
1.035201855E-01     5.214874570E+03
1.059355526E-01     5.044170673E+03
1.084072757E-01     4.895941122E+03
1.109366699E-01     4.768245232E+03
1.135250808E-01     4.656930120E+03
1.161738853E-01     4.558880288E+03
1.188844926E-01     4.468582471E+03
1.216583447E-01     4.380790647E+03
1.244969172E-01     4.290172863E+03
1.274017203E-01     4.191409691E+03
1.303742991E-01     4.080222150E+03
1.334162351E-01     3.953680644E+03
1.365291466E-01     3.811673095E+03
1.397146896E-01     3.656724248E+03
1.429745587E-01     3.491975433E+03
1.463104881E-01     3.322246294E+03
1.497242525E-01     3.153162553E+03
1.532176680E-01     2.989594462E+03
1.567925930E-01     2.836468709E+03
1.604509294E-01     2.698262012E+03
1.641946233E-01     2.578931747E+03
1.680256662E-01     2.479262125E+03
1.719460963E-01     2.397280208E+03
1.759579992E-01     2.329055204E+03
1.800635091E-01     2.269400168E+03
1.842648101E-01     2.212632495E+03
1.885641373E-01     2.153776663E+03
1.929637778E-01     2.088340456E+03
1.974660721E-01     2.013556851E+03
2.020734154E-01     1.928750870E+03
2.067882588E-01     1.836212969E+03
2.116131105E-01     1.741059062E+03
2.165505372E-01     1.648058134E+03
2.216031656E-01     1.562085223E+03
2.267736835E-01     1.486467982E+03
2.320648417E-01     1.422966983E+03
2.374794549E-01     1.370578072E+03
2.430204037E-01     1.325780375E+03
2.486906357E-01     1.284005462E+03
2.544931674E-01     1.241061435E+03
2.604310856E-01     1.193922293E+03
2.665075494E-01     1.142001062E+03
2.727257912E-01     1.086437823E+03
2.790891191E-01     1.030415484E+03
2.856009182E-01     9.776037172E+02
2.922646527E-01     9.306657871E+02
2.990838678E-01     8.902144477E+02
3.060621909E-01     8.550205278E+02
3.132033346E-01     8.227220381E+02
3.205110979E-01     7.907147559E+02
3.279893682E-01     7.570295512E+02
3.356421240E-01     7.215346274E+02
3.434734365E-01     6.857408681E+02
3.514874717E-01     6.517206004E+02
3.596884930E-01     6.208581891E+02
3.680808632E-01     5.932837852E+02
3.766690470E-01     5.681621473E+02
3.854576131E-01     5.438709230E+02
3.944512369E-01     5.193701908E+02
4.036547029E-01     4.946751361E+02
4.130729072E-01     4.704770621E+02
4.227108601E-01     4.477494377E+02
4.325736889E-01     4.269220337E+02
4.426666405E-01     4.075574418E+02
4.529950842E-01     3.889735102E+02
4.635645145E-01     3.706995011E+02
4.743805542E-01     3.527683332E+02
4.854489573E-01     3.356449276E+02
4.967756121E-01     3.195672065E+02
5.083665440E-01     3.044961980E+02
5.202279195E-01     2.900845005E+02
5.323660484E-01     2.761239415E+02
5.447873881E-01     2.626549557E+02
5.574985467E-01     2.498500918E+02
5.705062861E-01     2.377454243E+02
5.838175264E-01     2.262402664E+02
5.974393490E-01     2.151996713E+02
6.113790004E-01     2.046190631E+02
6.256438963E-01     1.945318541E+02
6.402416255E-01     1.849651218E+02
6.551799537E-01     1.758413789E+02
6.704668279E-01     1.671237828E+02
6.861103804E-01     1.588097343E+02
7.021189335E-01     1.509040131E+02
7.185010034E-01     1.433752270E+02
7.352653051E-01     1.361999593E+02
7.524207571E-01     1.293585218E+02
7.699764857E-01     1.228569801E+02
7.879418303E-01     1.166578757E+02
8.063263482E-01     1.107611295E+02
8.251398198E-01     1.051470468E+02
8.443922535E-01     9.980538501E+01
8.640938913E-01     9.472323819E+01
8.842552142E-01     8.988932583E+01
9.048869477E-01     8.529058250E+01
9.260000676E-01     8.091934390E+01
9.476058057E-01     7.676377746E+01
9.697156560E-01     7.281150945E+01
9.923413807E-01     6.905456169E+01
1.015495016E+00     6.549155021E+01
1.039188880E+00     6.209018861E+01
1.063435577E+00     5.886771400E+01
1.088248005E+00     5.580046548E+01
1.113639366E+00     5.289338532E+01
1.139623166E+00     5.013476910E+01
1.166213228E+00     4.750954746E+01
1.193423699E+00     4.501619679E+01
1.221269053E+00     4.265354488E+01
1.249764104E+00     4.040891543E+01
1.278924012E+00     3.828122800E+01
1.308764287E+00     3.625445069E+01
1.339300806E+00     3.433698244E+01
1.370549813E+00     3.251597633E+01
1.402527932E+00     3.078993636E+01
1.435252175E+00     2.915163805E+01
1.468739951E+00     2.759547205E+01
1.503009074E+00     2.612313273E+01
1.538077777E+00     2.472721296E+01
1.573964713E+00     2.340315020E+01
1.610688976E+00     2.214668807E+01
1.648270101E+00     2.095480801E+01
1.686728081E+00     1.982735687E+01
1.726083375E+00     1.876003441E+01
1.766356920E+00     1.774545254E+01
1.807570141E+00     1.678554914E+01
1.849744962E+00     1.587775997E+01
1.892903820E+00     1.501591553E+01
1.937069674E+00     1.420045119E+01
1.982266021E+00     1.342893259E+01
2.028516904E+00     1.269674988E+01
2.075846927E+00     1.200364425E+01
2.124281271E+00     1.134799709E+01
2.173845700E+00     1.072668253E+01
2.224566583E+00     1.013854585E+01
2.276470902E+00     9.582274447E+00
2.329586270E+00     9.056096379E+00
2.383940943E+00     8.557742464E+00
2.439563837E+00     8.086061927E+00
2.496484543E+00     7.640011244E+00
2.554733342E+00     7.218498574E+00
2.614341220E+00     6.818864001E+00
2.675339889E+00     6.441354101E+00
2.737761800E+00     6.084494186E+00
2.801640158E+00     5.746152031E+00
2.867008948E+00     5.426942497E+00
2.933902944E+00     5.124953901E+00
3.002357732E+00     4.839457461E+00
3.072409731E+00     4.569490494E+00
3.144096205E+00     4.314132929E+00
3.217455292E+00     4.072898116E+00
3.292526017E+00     3.844912354E+00
3.369348317E+00     3.629438724E+00
3.447963060E+00     3.425913534E+00
3.528412068E+00     3.233254740E+00
3.610738139E+00     3.051470642E+00
3.694985069E+00     2.879768152E+00
3.781197676E+00     2.717583182E+00
3.869421824E+00     2.564131814E+00
3.959704447E+00     2.419450119E+00
4.052093573E+00     2.282562145E+00
4.146638353E+00     2.153447009E+00
4.243389083E+00     2.031460025E+00
4.342397233E+00     1.916168912E+00
4.443715474E+00     1.807404330E+00
4.547397705E+00     1.704758357E+00
4.653499084E+00     1.607725081E+00
4.762076055E+00     1.516260555E+00
4.873186380E+00     1.429760185E+00
4.986889167E+00     1.348232178E+00
5.103244905E+00     1.271231424E+00
5.222315494E+00     1.198604155E+00
5.344164277E+00     1.130031506E+00
5.468856076E+00     1.065322234E+00
5.596457224E+00     1.004267327E+00
5.727035605E+00     9.466441584E-01
5.860660684E+00     8.923098039E-01
5.997403546E+00     8.410282111E-01
6.137336938E+00     7.926554276E-01
6.280535303E+00     7.470269434E-01
6.427074818E+00     7.039817983E-01
6.577033442E+00     6.633945628E-01
6.730490949E+00     6.250961275E-01
6.887528978E+00     5.889970574E-01
7.048231069E+00     5.549531055E-01
7.212682715E+00     5.228457394E-01
7.380971400E+00     4.925683564E-01
7.553186653E+00     4.640130075E-01
7.729420088E+00     4.371144779E-01
7.909765460E+00     4.117434632E-01
8.094318709E+00     3.878235351E-01
8.283178016E+00     3.652833743E-01
8.476443850E+00     3.440302195E-01
8.674219026E+00     3.239973880E-01
8.876608757E+00     3.051211822E-01
9.083720712E+00     2.873362011E-01
9.295665072E+00     2.705628140E-01
9.512554587E+00     2.547672056E-01
9.734504639E+00     2.398752857E-01
9.961633303E+00     2.258539513E-01
1.019406141E+01     2.126364579E-01
1.043191260E+01     2.002028836E-01
1.067531342E+01     1.884624096E-01
1.092439334E+01     1.774156143E-01
1.117928488E+01     1.669968234E-01
1.144012363E+01     1.571910264E-01
1.170704836E+01     1.479574719E-01
1.198020106E+01     1.392404373E-01
1.225972705E+01     1.310462126E-01
1.254577504E+01     1.233375283E-01
1.283849719E+01     1.160645023E-01
1.313804923E+01     1.092176124E-01
1.344459051E+01     1.027787759E-01
1.375828412E+01     9.670774132E-02
1.407929693E+01     9.100005999E-02
1.440779972E+01     8.561972393E-02
1.474396724E+01     8.055901496E-02
1.508797833E+01     7.579168669E-02
1.544001601E+01     7.130222558E-02
1.580026754E+01     6.707724403E-02
1.616892458E+01     6.309340195E-02
1.654618324E+01     5.935354821E-02
1.693224423E+01     5.582717028E-02
1.732731293E+01     5.251083501E-02
1.773159949E+01     4.939178998E-02
1.814531900E+01     4.645140906E-02
1.856869155E+01     4.368877681E-02
1.900194237E+01     4.108932449E-02
1.944530194E+01     3.864064423E-02
1.989900612E+01     3.633488121E-02
2.036329628E+01     3.416993210E-02
2.083841941E+01     3.212912220E-02
2.132462826E+01     3.021129739E-02
2.182218150E+01     2.840635849E-02
2.233134382E+01     2.670888862E-02
2.285238608E+01     2.511018832E-02
2.338558547E+01     2.360775523E-02
2.393122564E+01     2.219563301E-02
2.448959687E+01     2.086636765E-02
2.506099619E+01     1.961535396E-02
2.564572760E+01     1.843793280E-02
2.624410215E+01     1.733160178E-02
2.685643818E+01     1.629160047E-02
2.748306142E+01     1.531223463E-02
2.812430525E+01     1.439169412E-02
2.878051079E+01     1.352728475E-02
2.945202714E+01     1.271280594E-02
3.013921152E+01     1.194822818E-02
3.084242952E+01     1.122868731E-02
3.156205523E+01     1.055149046E-02
3.229847148E+01     9.915859654E-03
3.305207004E+01     9.317587261E-03
3.382325181E+01     8.755394525E-03
3.461242705E+01     8.226671200E-03
3.542001558E+01     7.729414176E-03
3.624644704E+01     7.262291338E-03
3.709216106E+01     6.823234911E-03
3.795760756E+01     6.410250008E-03
3.884324695E+01     6.022290072E-03
3.974955036E+01     5.657302908E-03
4.067699994E+01     5.314741377E-03
4.162608909E+01     4.992497136E-03
4.259732269E+01     4.689651162E-03
4.359121743E+01     4.404873538E-03
4.460830206E+01     4.137471760E-03
4.564911763E+01     3.886023378E-03
4.671421786E+01     3.649948314E-03
4.780416935E+01     3.428029329E-03
4.891955196E+01     3.219289664E-03
5.006095903E+01     3.023285258E-03
5.122899780E+01     2.839124148E-03
5.242428962E+01     2.666082959E-03
5.364747039E+01     2.503601532E-03
5.489919082E+01     2.350902194E-03
5.618011679E+01     2.207357420E-03
5.749092976E+01     2.072485237E-03
5.883232704E+01     1.945842287E-03
6.020502225E+01     1.826912511E-03
6.160974563E+01     1.715139892E-03
6.304724448E+01     1.610143491E-03
6.451828352E+01     1.511544873E-03
6.602364533E+01     1.418950852E-03
6.756413074E+01     1.332004746E-03
6.914055926E+01     1.250238361E-03
7.075376954E+01     1.173494377E-03
7.240461976E+01     1.101428173E-03
7.409398816E+01     1.033703366E-03
7.582277346E+01     9.701502883E-04
7.759189535E+01     9.104489168E-04
7.940229498E+01     8.543874637E-04
8.125493544E+01     8.017565525E-04
8.315080232E+01     7.523196810E-04
8.509090419E+01     7.059137054E-04
8.707627315E+01     6.623411337E-04
8.910796540E+01     6.214242998E-04
9.118706176E+01     5.830035290E-04
9.331466828E+01     5.469292111E-04
9.549191681E+01     5.130844350E-04
9.771996562E+01     4.812783495E-04
1.000000000E+02     4.514455757E-04
1.023332329E+02     4.234734885E-04
1.047209055E+02     3.971073193E-04
1.071642882E+02     3.724961854E-04
1.096646806E+02     3.492898275E-04
1.122234130E+02     3.275270661E-04
1.148418466E+02     3.071422988E-04
1.175213743E+02     2.880073426E-04
1.202634217E+02     2.699950529E-04
1.230694474E+02     2.531331013E-04
1.259409442E+02     2.373109893E-04
1.288794397E+02     2.224368936E-04
1.318864972E+02     2.084938234E-04
1.349637163E+02     1.954326210E-04
1.381127342E+02     1.831608885E-04
1.413352259E+02     1.716293209E-04
1.446329059E+02     1.608297077E-04
1.480075284E+02     1.507019579E-04
1.514608887E+02     1.411745613E-04
1.549948240E+02     1.322542008E-04
1.586112142E+02     1.239096599E-04
1.623119832E+02     1.160577457E-04
1.660990998E+02     1.087069963E-04
1.699745787E+02     1.017966102E-04
1.739404814E+02     9.532703690E-05
1.779989180E+02     8.925236920E-05
1.821520473E+02     8.355124997E-05
1.864020787E+02     7.822293115E-05
1.907512733E+02     7.321537044E-05
1.952019448E+02     6.852043167E-05
1.997564608E+02     6.412567442E-05
2.044172442E+02     6.000141688E-05
2.091867746E+02     5.613471816E-05
2.140675892E+02     5.250743450E-05
2.190622846E+02     4.911517149E-05
2.241735179E+02     4.593385506E-05
2.294040082E+02     4.294674656E-05
2.347565379E+02     4.015358164E-05
2.402339547E+02     3.753616190E-05
2.458391724E+02     3.508661960E-05
2.515751728E+02     3.278737933E-05
2.574450075E+02     3.063573994E-05
2.634517991E+02     2.862097233E-05
2.695987431E+02     2.673469026E-05
2.758891096E+02     2.496576923E-05
2.823262451E+02     2.331369360E-05
2.889135739E+02     2.176331714E-05
2.956546004E+02     2.031427127E-05
3.025529108E+02     1.895872186E-05
3.096121748E+02     1.768857407E-05
3.168361479E+02     1.650299611E-05
3.242286732E+02     1.539232844E-05
3.317936832E+02     1.435308436E-05
3.395352025E+02     1.338195735E-05
3.474573496E+02     1.247357154E-05
3.555643387E+02     1.162441691E-05
3.638604828E+02     1.083104657E-05
3.723501953E+02     1.009006482E-05
3.810379925E+02     9.397764709E-06
3.899284963E+02     8.750747832E-06
3.990264362E+02     8.146696146E-06
4.083366523E+02     7.582893452E-06
4.178640974E+02     7.056507384E-06
4.276138399E+02     6.565548614E-06
4.375910667E+02     6.107040549E-06
4.478010854E+02     5.679922148E-06
4.582493276E+02     5.281243038E-06
4.689413516E+02     4.909961833E-06
4.798828455E+02     4.563654646E-06
4.910796299E+02     4.241141844E-06
5.025376613E+02     3.940657464E-06
5.142630354E+02     3.660958256E-06
5.262619896E+02     3.400530886E-06
5.385409075E+02     3.158153075E-06
5.511063211E+02     2.932619668E-06
5.639649150E+02     2.722740354E-06
5.771235299E+02     2.527802867E-06
5.905891659E+02     2.346488932E-06
6.043689866E+02     2.177964308E-06
