 4.910796299E-04     2.030662291E+03     9.675519353E-04    -2.348041602E-02    -2.154531258E-02    -2.348041602E-02    -2.251286444E-02     2.088761961E-01    -4.250277931E-02     1.850990646E-01     8.137766915E-02     1.001043490E-01
 5.025376613E-04     2.075926447E+03     9.896327119E-04    -2.402751553E-02    -2.204825004E-02    -2.402751553E-02    -2.303788303E-02     2.238384964E-01    -4.556118041E-02     1.985777922E-01     8.697815300E-02     1.072772262E-01
 5.142630354E-04     2.122169955E+03     1.012196347E-03    -2.458733210E-02    -2.256293920E-02    -2.458733210E-02    -2.357513591E-02     2.398718101E-01    -4.883895743E-02     2.130339174E-01     9.295907071E-02     1.149607227E-01
 5.262619896E-04     2.169468123E+03     1.035251924E-03    -2.516015939E-02    -2.308965563E-02    -2.516015939E-02    -2.412490781E-02     2.570534149E-01    -5.235340663E-02     2.285509758E-01     9.934480184E-02     1.231970110E-01
 5.385409075E-04     2.217784742E+03     1.058808754E-03    -2.574629779E-02    -2.362868105E-02    -2.574629779E-02    -2.468749309E-02     2.754634424E-01    -5.612060896E-02     2.451988163E-01     1.061644970E-01     1.320214502E-01
 5.511063211E-04     2.267079217E+03     1.082875670E-03    -2.634605443E-02    -2.418031240E-02    -2.634605443E-02    -2.526318342E-02     2.951907159E-01    -6.015884002E-02     2.630671723E-01     1.134440841E-01     1.414794412E-01
 5.639649150E-04     2.317509216E+03     1.107463398E-03    -2.695974335E-02    -2.474482701E-02    -2.695974335E-02    -2.585228515E-02     3.163328668E-01    -6.448768687E-02     2.822390587E-01     1.212144816E-01     1.516141747E-01
 5.771235299E-04     2.369047487E+03     1.132579940E-03    -2.758768572E-02    -2.532252572E-02    -2.758768572E-02    -2.645510990E-02     3.389866155E-01    -6.912850464E-02     3.028166290E-01     1.295090328E-01     1.624741801E-01
 5.905891659E-04     2.421685798E+03     1.158235361E-03    -2.823020996E-02    -2.591373785E-02    -2.823020996E-02    -2.707197370E-02     3.632617540E-01    -7.410296063E-02     3.249031324E-01     1.383634431E-01     1.741128124E-01
 6.043689866E-04     2.475438961E+03     1.184439059E-03    -2.888765188E-02    -2.651877193E-02    -2.888765188E-02    -2.770321165E-02     3.892729220E-01    -7.943563414E-02     3.486051460E-01     1.478115497E-01     1.865874992E-01
